PRODUCT_ID,GRANULE_MEAN_AOT,GRANULE_MEAN_WV,OZONE_VALUE,CLOUDY_PIXEL_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,MEAN_SOLAR_ZENITH_ANGLE,WATER_PERCENTAGE,SNOW_ICE_PERCENTAGE,_source_file,AREA
S2B_MSIL2A_20240320T031519_N0510_R118_T48PWQ_20240320T063914,0.278028,3.257797,251.910763,16.172491,0.000574,1.245238,23.9091116144235,76.486337,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-20_03-35-44\20240320T031519_20240320T033038_T48PWQ_metadata.json,48PWQ
S2B_MSIL2A_20240320T031519_N0510_R118_T48PVQ_20240320T063914,0.240662,3.129165,251.668409,10.692947,0.271658,1.949456,24.7467218316359,79.988331,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-20_03-35-47\20240320T031519_20240320T033038_T48PVQ_metadata.json,48PVQ
S2A_MSIL2A_20240322T030521_N0510_R075_T48PXT_20240322T072054,0.26922,3.044762,258.498738,0.014026,0.002852,55.937946,26.0479756224195,1.50135,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-22_03-25-03\20240322T030521_20240322T032242_T48PXT_metadata.json,48PXT
S2A_MSIL2A_20240322T030521_N0510_R075_T48PXS_20240322T072054,0.287842,3.263765,257.724394,5.487832,0.0,31.077188,25.6689147576579,26.034033,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-22_03-25-17\20240322T030521_20240322T032242_T48PXS_metadata.json,48PXS
S2A_MSIL2A_20240322T030521_N0510_R075_T48PXR_20240322T072054,0.238012,3.647102,257.292357,30.687219,0.000284,2.671751,25.3143237410977,59.893268,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-22_03-25-32\20240322T030521_20240322T032242_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20240325T031521_N0510_R118_T48PXT_20240325T100853,0.385905,3.878279,255.092036,42.977479,0.034828,17.021304,23.088283170327,0.659426,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-34-58\20240325T031521_20240325T032946_T48PXT_metadata.json,48PXT
S2A_MSIL2A_20240325T031521_N0510_R118_T48PWT_20240325T100853,0.442776,3.623328,255.346382,49.128819,0.595993,5.176917,23.9144842086005,0.719517,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-02\20240325T031521_20240325T032946_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20240325T031521_N0510_R118_T48PVT_20240325T100853,0.46602,3.440243,255.746035,32.755813,9.558846,7.696435,24.7447884690423,0.366276,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-05\20240325T031521_20240325T032946_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20240325T031521_N0510_R118_T48PWS_20240325T100853,0.252257,3.640316,255.710081,43.235955,3.3e-05,22.467138,23.5456887858441,2.107087,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-16\20240325T031521_20240325T032946_T48PWS_metadata.json,48PWS
S2A_MSIL2A_20240325T031521_N0510_R118_T48PVS_20240325T100853,0.240124,3.467253,255.904279,23.99492,0.000358,8.57536,24.3856587779041,40.669134,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-19\20240325T031521_20240325T032946_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20240325T031521_N0510_R118_T48PUS_20240325T100853,0.177504,3.033665,256.359086,11.640637,0.0,20.630291,25.2280785788332,59.092021,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-23\20240325T031521_20240325T032946_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20240325T031521_N0510_R118_T48PWR_20240325T100853,0.201018,3.712614,255.687122,46.055081,0.000143,10.743936,23.2045143571516,11.991645,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-30\20240325T031521_20240325T032946_T48PWR_metadata.json,48PWR
S2A_MSIL2A_20240325T031521_N0510_R118_T48PVR_20240325T100853,0.19714,3.51573,256.384223,16.541697,0.000149,3.515456,24.0535241169999,69.788539,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-34\20240325T031521_20240325T032946_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20240325T031521_N0510_R118_T48PUR_20240325T100853,0.174698,3.322,257.114919,6.150289,0.0,0.040611,24.904452527279,93.798131,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-37\20240325T031521_20240325T032946_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20240325T031521_N0510_R118_T48PWQ_20240325T100853,0.189094,3.822673,255.565821,19.257484,3e-05,1.244717,22.891787999891,74.495029,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-45\20240325T031521_20240325T032946_T48PWQ_metadata.json,48PWQ
S2A_MSIL2A_20240325T031521_N0510_R118_T48PVQ_20240325T100853,0.181999,3.794209,256.394936,11.72235,0.000319,2.237126,23.7491667299429,79.139793,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-25_03-35-48\20240325T031521_20240325T032946_T48PVQ_metadata.json,48PVQ
S2B_MSIL2A_20240330T031519_N0510_R118_T48PXT_20240330T063717,0.155788,4.255351,251.378715,29.05997,12.228041,42.055646,21.9928275855834,1.077192,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-34-56\20240330T031519_20240330T033114_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20240330T031519_N0510_R118_T48PXS_20240330T063717,0.269825,4.739065,250.328456,43.155959,0.231216,25.507972,21.6782717066202,1.228188,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-11\20240330T031519_20240330T033114_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20240330T031519_N0510_R118_T48PWS_20240330T063717,0.269865,4.830309,251.313903,37.549096,3.732659,28.585067,22.5352608004735,2.320978,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-15\20240330T031519_20240330T033114_T48PWS_metadata.json,48PWS
S2B_MSIL2A_20240330T031519_N0510_R118_T48PVS_20240330T063717,0.281293,4.228787,252.472961,28.303874,13.281406,10.297557,23.3945230204684,35.037223,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-18\20240330T031519_20240330T033114_T48PVS_metadata.json,48PVS
S2B_MSIL2A_20240330T031519_N0510_R118_T48PUS_20240330T063717,0.130306,3.99212,253.23967,9.630023,2.791906,23.516808,24.2550910786311,59.423137,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-21\20240330T031519_20240330T033114_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20240330T031519_N0510_R118_T48PXR_20240330T063717,0.277097,5.063774,248.591248,47.7988,0.023289,8.384258,21.3953301991011,27.954417,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-26\20240330T031519_20240330T033114_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20240330T031519_N0510_R118_T48PWR_20240330T063717,0.251584,5.079813,250.384178,34.205347,0.004708,12.484096,22.2602723514899,13.976035,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-29\20240330T031519_20240330T033114_T48PWR_metadata.json,48PWR
S2B_MSIL2A_20240330T031519_N0510_R118_T48PVR_20240330T063717,0.23974,4.939342,252.387265,21.335158,12.502347,3.932174,23.1269533276107,61.438251,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-32\20240330T031519_20240330T033114_T48PVR_metadata.json,48PVR
S2B_MSIL2A_20240330T031519_N0510_R118_T48PUR_20240330T063717,0.2211,4.458042,253.366322,15.392029,13.59213,0.049643,23.9944537164655,84.553868,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-35\20240330T031519_20240330T033114_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20240330T031519_N0510_R118_T48PWQ_20240330T063717,0.258393,5.456114,249.140091,11.121622,1.831935,1.852147,22.0168413844754,80.430335,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-44\20240330T031519_20240330T033114_T48PWQ_metadata.json,48PWQ
S2B_MSIL2A_20240330T031519_N0510_R118_T48PVQ_20240330T063717,0.212764,5.414732,251.091289,11.270716,1.955013,2.325078,22.8899813446835,78.84509,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-03\S2_2024-03-30_03-35-47\20240330T031519_20240330T033114_T48PVQ_metadata.json,48PVQ
S2A_MSIL2A_20240401T030521_N0510_R075_T48PXR_20240401T083149,0.340945,4.593397,255.193786,11.8078,2.739697,2.594199,23.4652213900746,77.330393,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-01_03-25-30\20240401T030521_20240401T032236_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20240402T032509_N0510_R018_T48PUS_20240402T064132,0.238592,4.196989,257.395631,12.698023,0.245271,13.931708,21.3404239284494,66.109383,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-02_03-45-15\20240402T032509_20240402T034007_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20240402T032509_N0510_R018_T48PUR_20240402T064132,0.267851,4.063982,256.135271,5.520855,0.0,0.085987,21.0966856082322,94.314176,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-02_03-45-30\20240402T032509_20240402T034007_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20240404T031521_N0510_R118_T48PWT_20240404T080752,0.398396,3.906842,263.746742,23.800309,0.039781,15.340361,21.9112036580507,1.545426,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-34-58\20240404T031521_20240404T032906_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20240404T031521_N0510_R118_T48PVT_20240404T080752,0.345713,3.846973,263.202389,5.484173,3e-06,15.044412,22.7793588231241,1.013702,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-01\20240404T031521_20240404T032906_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20240404T031521_N0510_R118_T48PWS_20240404T080752,0.359697,3.901943,262.682436,22.461034,0.000299,31.680539,21.6748960752611,3.76008,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-12\20240404T031521_20240404T032906_T48PWS_metadata.json,48PWS
S2A_MSIL2A_20240404T031521_N0510_R118_T48PVS_20240404T080752,0.305414,3.668205,262.583404,2.99795,0.001058,12.761384,22.5493737910342,43.569103,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-15\20240404T031521_20240404T032906_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20240404T031521_N0510_R118_T48PUS_20240404T080752,0.26652,3.557068,261.889039,19.531877,12.023938,20.174888,23.4241600575945,51.201528,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-19\20240404T031521_20240404T032906_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20240404T031521_N0510_R118_T48PXR_20240404T080752,0.182986,3.723307,261.388249,40.558141,1.660366,11.587323,20.5932540073754,26.039329,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-23\20240404T031521_20240404T032906_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20240404T031521_N0510_R118_T48PWR_20240404T080752,0.341955,3.601842,261.786182,20.472233,2.149144,17.585264,21.4721631599369,14.133258,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-27\20240404T031521_20240404T032906_T48PWR_metadata.json,48PWR
S2A_MSIL2A_20240404T031521_N0510_R118_T48PVR_20240404T080752,0.25198,3.2665,261.84051,10.706371,10.151791,6.633475,22.3518499923996,68.23433,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-30\20240404T031521_20240404T032906_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20240404T031521_N0510_R118_T48PUR_20240404T080752,0.202634,3.747992,261.362731,10.640956,10.638858,0.050217,23.231486613331,89.304209,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-33\20240404T031521_20240404T032906_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20240404T031521_N0510_R118_T48PWQ_20240404T080752,0.09517,3.283642,261.094588,22.809742,5.443963,1.65883,21.3038433763164,68.853521,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-41\20240404T031521_20240404T032906_T48PWQ_metadata.json,48PWQ
S2A_MSIL2A_20240404T031521_N0510_R118_T48PVQ_20240404T080752,0.090624,3.18374,261.262547,21.116678,17.442812,3.154644,22.1875404605653,66.571867,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-04_03-35-45\20240404T031521_20240404T032906_T48PVQ_metadata.json,48PVQ
S2B_MSIL2A_20240406T030519_N0510_R075_T48PXS_20240406T062815,0.112597,3.549205,261.406767,42.261356,0.0,11.969816,22.9129648284298,21.552899,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-06_03-25-14\20240406T030519_20240406T031707_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20240406T030519_N0510_R075_T48PXR_20240406T062815,0.072636,3.267834,260.143383,5.030563,0.0,3.976799,22.7542962249266,80.671847,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-06_03-25-29\20240406T030519_20240406T031707_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20240407T032511_N0510_R018_T48PUS_20240407T075753,0.119388,3.168233,261.211064,32.773477,12.968685,13.18412,20.5600401129435,47.836825,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-07_03-45-15\20240407T032511_20240407T034011_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20240407T032511_N0510_R018_T48PUR_20240407T075753,0.088321,3.348002,260.154513,41.060829,11.486667,0.120112,20.3935759486716,58.78374,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-07_03-45-29\20240407T032511_20240407T034011_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20240409T031519_N0510_R118_T48PXT_20240409T062556,0.37137,3.214845,264.942387,22.51606,20.738287,38.222408,20.2458262585068,0.975159,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-34-56\20240409T031519_20240409T033215_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20240409T031519_N0510_R118_T48PWT_20240409T062556,0.635371,3.182498,264.834215,21.025158,11.060418,6.801832,21.125620008943,1.32551,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-00\20240409T031519_20240409T033215_T48PWT_metadata.json,48PWT
S2B_MSIL2A_20240409T031519_N0510_R118_T48PVT_20240409T062556,0.702655,3.326354,264.078506,39.503241,1.048987,0.135122,22.0061299023894,0.47706,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-03\20240409T031519_20240409T033215_T48PVT_metadata.json,48PVT
S2B_MSIL2A_20240409T031519_N0510_R118_T48PXS_20240409T062556,0.34801,3.134288,263.646261,19.191802,2.865652,39.94031,20.0798418478173,1.660332,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-11\20240409T031519_20240409T033215_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20240409T031519_N0510_R118_T48PWS_20240409T062556,0.347775,3.448344,263.851953,27.981949,11.089781,32.233539,20.9637798700598,2.759798,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-14\20240409T031519_20240409T033215_T48PWS_metadata.json,48PWS
S2B_MSIL2A_20240409T031519_N0510_R118_T48PVS_20240409T062556,0.556353,3.391316,263.891982,30.022776,6.216346,5.409561,21.8481237659185,34.509602,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-18\20240409T031519_20240409T033215_T48PVS_metadata.json,48PVS
S2B_MSIL2A_20240409T031519_N0510_R118_T48PXR_20240409T062556,0.209041,3.189538,262.382446,35.177776,0.000273,12.550138,19.9514091746356,28.068244,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-26\20240409T031519_20240409T033215_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20240409T031519_N0510_R118_T48PWR_20240409T062556,0.260029,3.609135,262.396095,33.376896,1.51103,12.108686,20.8380433961603,12.881981,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-29\20240409T031519_20240409T033215_T48PWR_metadata.json,48PWR
S2B_MSIL2A_20240409T031519_N0510_R118_T48PVR_20240409T062556,0.318278,3.755508,262.29138,21.215583,10.148423,3.756885,21.7248754437433,61.647415,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-32\20240409T031519_20240409T033215_T48PVR_metadata.json,48PVR
S2B_MSIL2A_20240409T031519_N0510_R118_T48PUR_20240409T062556,0.355763,2.788992,261.891664,22.502904,4.364791,0.002179,22.6111373585617,77.464664,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-35\20240409T031519_20240409T033215_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20240409T031519_N0510_R118_T48PWQ_20240409T062556,0.172135,4.222986,260.990667,21.499956,1.405068,1.25261,20.7489162970399,72.186279,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-43\20240409T031519_20240409T033215_T48PWQ_metadata.json,48PWQ
S2B_MSIL2A_20240409T031519_N0510_R118_T48PVQ_20240409T062556,0.165326,4.355829,260.248998,10.906108,0.177757,1.244853,21.6368416160939,82.019621,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-09_03-35-47\20240409T031519_20240409T033215_T48PVQ_metadata.json,48PVQ
S2A_MSIL2A_20240411T030521_N0510_R075_T48PXS_20240411T084658,0.335902,3.231373,265.2104,21.922302,0.000324,21.077389,22.2854603388739,19.938578,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-11_03-25-17\20240411T030521_20240411T031909_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20240412T032519_N0510_R018_T48PUR_20240412T064041,0.342109,3.286999,264.818895,44.575432,42.40177,0.14285,19.8689213175602,55.258906,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-12_03-45-31\20240412T032519_20240412T034009_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20240414T031521_N0510_R118_T48PXT_20240414T090854,0.467149,3.207188,268.674703,35.298461,6.60102,34.005803,19.6297590241224,0.841176,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-14_03-34-59\20240414T031521_20240414T032835_T48PXT_metadata.json,48PXT
S2A_MSIL2A_20240414T031521_N0510_R118_T48PWT_20240414T090854,0.4778,3.106966,269.029809,45.785147,9.651889,8.620661,20.5167192357973,0.725664,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-14_03-35-03\20240414T031521_20240414T032835_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20240414T031521_N0510_R118_T48PVS_20240414T090854,0.365851,3.01794,268.432013,38.717151,13.530794,4.94218,21.3210892301838,30.108425,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-14_03-35-20\20240414T031521_20240414T032835_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20240414T031521_N0510_R118_T48PUS_20240414T090854,0.455337,2.784537,268.653087,21.870488,11.929463,18.740183,22.208466592207,50.562137,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-14_03-35-24\20240414T031521_20240414T032835_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20240414T031521_N0510_R118_T48PVR_20240414T090854,0.27103,3.005637,267.446951,40.685108,22.482423,2.427835,21.2746193633793,49.459216,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-14_03-35-35\20240414T031521_20240414T032835_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20240414T031521_N0510_R118_T48PUR_20240414T090854,0.254176,3.307014,267.168712,21.488838,16.401775,0.046452,22.161448882205,78.456199,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-14_03-35-38\20240414T031521_20240414T032835_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20240416T030529_N0510_R075_T48PXT_20240416T061605,0.32909,3.546958,267.164494,1.068337,0.013431,52.886397,21.8857867298464,1.685689,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-16_03-25-03\20240416T030529_20240416T032231_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20240416T030529_N0510_R075_T48PXS_20240416T061605,0.29978,3.562006,264.325417,0.887361,0.000164,31.087857,21.8405488688295,27.4396,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-16_03-25-17\20240416T030529_20240416T032231_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20240416T030529_N0510_R075_T48PXR_20240416T061605,0.094396,3.381871,262.759779,0.325185,0.000474,4.685858,21.8303248443569,83.087009,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-16_03-25-32\20240416T030529_20240416T032231_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20240419T031519_N0510_R118_T48PXT_20240419T062336,0.285591,3.994857,270.183145,38.141423,0.434137,27.666175,19.2220278235432,0.725744,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-34-58\20240419T031519_20240419T033303_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20240419T031519_N0510_R118_T48PWT_20240419T062336,0.246256,3.594965,271.020601,23.230647,6.602463,18.709321,20.1092427268451,1.370745,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-35-01\20240419T031519_20240419T033303_T48PWT_metadata.json,48PWT
S2B_MSIL2A_20240419T031519_N0510_R118_T48PVT_20240419T062336,0.249789,3.702313,271.908375,14.469504,0.41477,13.628553,20.99662215955,0.764717,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-35-05\20240419T031519_20240419T033303_T48PVT_metadata.json,48PVT
S2B_MSIL2A_20240419T031519_N0510_R118_T48PXS_20240419T062336,0.335982,4.078961,269.477338,47.96263,8.101119,25.227615,19.2202792370554,2.232629,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-35-12\20240419T031519_20240419T033303_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20240419T031519_N0510_R118_T48PWS_20240419T062336,0.245781,3.962434,269.803452,27.946669,3.299286,32.694486,20.1049995114915,3.012522,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-35-16\20240419T031519_20240419T033303_T48PWS_metadata.json,48PWS
S2B_MSIL2A_20240419T031519_N0510_R118_T48PVS_20240419T062336,0.169217,3.574633,269.885539,12.587553,4.116257,11.277249,20.990090353748,39.781541,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-35-19\20240419T031519_20240419T033303_T48PVS_metadata.json,48PVS
S2B_MSIL2A_20240419T031519_N0510_R118_T48PUS_20240419T062336,0.26037,3.587821,271.030577,25.940493,16.591172,15.490621,21.8747627274244,51.511252,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-35-22\20240419T031519_20240419T033303_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20240419T031519_N0510_R118_T48PVR_20240419T062336,0.138037,3.5497,269.331185,31.344029,27.113199,2.863488,21.0207012796874,56.981057,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-35-34\20240419T031519_20240419T033303_T48PVR_metadata.json,48PVR
S2B_MSIL2A_20240419T031519_N0510_R118_T48PUR_20240419T062336,0.135148,3.674998,270.049283,2.564721,2.332834,0.048336,21.9018296864726,97.38161,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-19_03-35-36\20240419T031519_20240419T033303_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20240421T030531_N0510_R075_T48PXS_20240421T075750,0.202976,3.280693,272.996623,29.934162,10.39677,17.511593,21.5637695178653,28.851962,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-21_03-25-22\20240421T030531_20240421T032512_T48PXS_metadata.json,48PXS
S2A_MSIL2A_20240421T030531_N0510_R075_T48PXR_20240421T075750,0.180367,3.227761,274.115141,23.990406,19.011612,3.256741,21.627684043883,63.039774,0.0,dbscl-sentinel-2-2024\dbscl-sentinel-2_2024-04\S2_2024-04-21_03-25-34\20240421T030531_20240421T032512_T48PXR_metadata.json,48PXR
